id,Retailer,Retailer ID,Region,State,City,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Day,Gender,Product_Type
2089,FL,1128299,W,AZ,AZ,40.0,225,90000.0,31500.0,0.35,on,2021,2,23,F,AF
2090,FL,1128299,W,AZ,AZ,45.00000000000001,150,67500.00000000001,20250.000000000004,0.3,on,2021,2,23,M,AP
2091,FL,1128299,W,AZ,AZ,40.0,350,140000.0,35000.0,0.25,on,2021,2,23,F,AP
2092,FL,1128299,W,AZ,AZ,40.0,500,200000.0,70000.0,0.35,on,2021,3,22,M,SF
2093,FL,1128299,W,AZ,AZ,50.0,350,175000.0,70000.0,0.4,on,2021,3,22,M,AF
2094,FL,1128299,W,AZ,AZ,50.0,350,175000.0,61249.99999999999,0.35,on,2021,3,22,F,SF
2095,FL,1128299,W,AZ,AZ,50.0,225,112500.0,39375.0,0.35,on,2021,3,22,F,AF
2096,FL,1128299,W,AZ,AZ,55.00000000000001,125,68750.00000000001,20625.000000000004,0.3,on,2021,3,22,M,AP
2097,FL,1128299,W,AZ,AZ,50.0,325,162500.0,40625.0,0.25,on,2021,3,22,F,AP
2098,FL,1128299,W,AZ,AZ,50.0,500,250000.0,87500.0,0.35,on,2021,4,23,M,SF
2099,FL,1128299,W,AZ,AZ,55.00000000000001,300,165000.00000000003,66000.00000000001,0.4,on,2021,4,23,M,AF
2100,FL,1128299,W,AZ,AZ,55.00000000000001,350,192500.00000000003,67375.0,0.35,on,2021,4,23,F,SF
2101,FL,1128299,W,AZ,AZ,50.0,250,125000.0,43750.0,0.35,on,2021,4,23,F,AF
2102,FL,1128299,W,AZ,AZ,55.00000000000001,150,82500.00000000001,24750.000000000004,0.3,on,2021,4,23,M,AP
2103,FL,1128299,W,AZ,AZ,70.0,325,227500.0,56875.0,0.25,on,2021,4,23,F,AP
2104,FL,1128299,W,AZ,AZ,50.0,525,262500.0,91875.0,0.35,on,2021,5,24,M,SF
2105,FL,1128299,W,AZ,AZ,55.00000000000001,375,206250.00000000003,82500.00000000001,0.4,on,2021,5,24,M,AF
2106,FL,1128299,W,AZ,AZ,55.00000000000001,400,220000.00000000003,77000.0,0.35,on,2021,5,24,F,SF
2107,FL,1128299,W,AZ,AZ,50.0,300,150000.0,52500.0,0.35,on,2021,5,24,F,AF
2108,FL,1128299,W,AZ,AZ,55.00000000000001,200,110000.0,33000.0,0.3,on,2021,5,24,M,AP
2109,FL,1128299,W,AZ,AZ,70.0,375,262500.0,65625.0,0.25,on,2021,5,24,F,AP
2110,FL,1128299,W,AZ,AZ,50.0,625,312500.0,109375.0,0.35,on,2021,6,23,M,SF
2111,FL,1128299,W,AZ,AZ,55.00000000000001,475,261250.00000000003,104500.0,0.4,on,2021,6,23,M,AF
2112,FL,1128299,W,AZ,AZ,55.00000000000001,475,261250.00000000003,91437.5,0.35,on,2021,6,23,F,SF
2113,FL,1128299,W,AZ,AZ,50.0,350,175000.0,61249.99999999999,0.35,on,2021,6,23,F,AF
2114,FL,1128299,W,AZ,AZ,55.00000000000001,225,123750.0,37125.0,0.3,on,2021,6,23,M,AP
2115,FL,1128299,W,AZ,AZ,70.0,525,367500.0,91875.0,0.25,on,2021,6,23,F,AP
2116,FL,1128299,W,AZ,AZ,50.0,675,337500.0,118125.0,0.35,on,2021,7,22,M,SF
2117,FL,1128299,W,AZ,AZ,55.00000000000001,525,288750.00000000006,115500.00000000004,0.4,on,2021,7,22,M,AF
2118,FL,1128299,W,AZ,AZ,55.00000000000001,475,261250.00000000003,91437.5,0.35,on,2021,7,22,F,SF
2119,FL,1128299,W,AZ,AZ,50.0,375,187500.0,65625.0,0.35,on,2021,7,22,F,AF
2120,FL,1128299,W,AZ,AZ,55.00000000000001,425,233750.00000000003,70125.0,0.3,on,2021,7,22,M,AP
2121,FL,1128299,W,AZ,AZ,70.0,425,297500.0,74375.0,0.25,on,2021,7,22,F,AP
2122,FL,1128299,W,AZ,AZ,55.00000000000001,625,343750.00000000006,120312.5,0.35,on,2021,8,23,M,SF
2123,FL,1128299,W,AZ,AZ,60.00000000000001,575,345000.00000000006,138000.00000000003,0.4,on,2021,8,23,M,AF
2124,FL,1128299,W,AZ,AZ,55.00000000000001,450,247500.00000000003,86625.0,0.35,on,2021,8,23,F,SF
2125,FL,1128299,W,AZ,AZ,55.00000000000001,400,220000.00000000003,77000.0,0.35,on,2021,8,23,F,AF
2126,FL,1128299,W,AZ,AZ,65.0,400,260000.0,78000.0,0.3,on,2021,8,23,M,AP
2127,FL,1128299,W,AZ,AZ,70.0,375,262500.0,65625.0,0.25,on,2021,8,23,F,AP
2128,FL,1128299,W,AZ,AZ,45.00000000000001,575,258750.00000000003,90562.5,0.35,on,2021,9,24,M,SF
2129,FL,1128299,W,AZ,AZ,50.000000000000014,575,287500.00000000006,115000.00000000004,0.4,on,2021,9,24,M,AF
2130,FL,1128299,W,AZ,AZ,45.00000000000001,425,191250.00000000003,66937.5,0.35,on,2021,9,24,F,SF
2131,FL,1128299,W,AZ,AZ,45.00000000000001,375,168750.00000000003,59062.50000000001,0.35,on,2021,9,24,F,AF
2132,FL,1128299,W,AZ,AZ,55.00000000000001,375,206250.00000000003,61875.00000000001,0.3,on,2021,9,24,M,AP
2133,FL,1128299,W,AZ,AZ,60.00000000000001,425,255000.00000000003,63750.00000000001,0.25,on,2021,9,24,F,AP
2134,FL,1128299,W,AZ,AZ,45.00000000000001,500,225000.00000000003,78750.0,0.35,on,2021,10,23,M,SF
2135,FL,1128299,W,AZ,AZ,50.000000000000014,500,250000.0000000001,100000.00000000004,0.4,on,2021,10,23,M,AF
2136,FL,1128299,W,AZ,AZ,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,on,2021,10,23,F,SF
2137,FL,1128299,W,AZ,AZ,45.00000000000001,300,135000.00000000003,47250.00000000001,0.35,on,2021,10,23,F,AF
2138,FL,1128299,W,AZ,AZ,55.00000000000001,275,151250.00000000003,45375.00000000001,0.3,on,2021,10,23,M,AP
2139,FL,1128299,W,AZ,AZ,60.00000000000001,325,195000.00000000003,48750.00000000001,0.25,on,2021,10,23,F,AP
2140,FL,1128299,W,AZ,AZ,45.00000000000001,500,225000.00000000003,78750.0,0.35,on,2021,11,23,M,SF
2141,FL,1128299,W,AZ,AZ,50.000000000000014,525,262500.00000000006,105000.00000000004,0.4,on,2021,11,23,M,AF
2142,FL,1128299,W,AZ,AZ,45.00000000000001,375,168750.00000000003,59062.50000000001,0.35,on,2021,11,23,F,SF
2143,FL,1128299,W,AZ,AZ,45.00000000000001,350,157500.00000000003,55125.00000000001,0.35,on,2021,11,23,F,AF
2144,FL,1128299,W,AZ,AZ,55.00000000000001,300,165000.00000000003,49500.00000000001,0.3,on,2021,11,23,M,AP
2145,FL,1128299,W,AZ,AZ,60.00000000000001,425,255000.00000000003,63750.00000000001,0.25,on,2021,11,23,F,AP
2146,FL,1128299,W,AZ,AZ,45.00000000000001,625,281250.00000000006,98437.5,0.35,on,2021,12,22,M,SF
2147,FL,1128299,W,AZ,AZ,50.000000000000014,625,312500.0000000001,125000.00000000006,0.4,on,2021,12,22,M,AF
2148,KOHL,1128299,W,AZ,AZ,45.00000000000001,425,191250.00000000003,66937.5,0.35,on,2021,12,22,F,SF
2149,KOHL,1128299,W,AZ,AZ,45.00000000000001,425,191250.00000000003,66937.5,0.35,on,2021,12,22,F,AF
2150,KOHL,1128299,W,AZ,AZ,55.00000000000001,350,192500.00000000003,57750.00000000001,0.3,on,2021,12,22,M,AP
2151,KOHL,1128299,W,AZ,AZ,60.00000000000001,450,270000.00000000006,67500.00000000001,0.25,on,2021,12,22,F,AP
2152,KOHL,1128299,W,AZ,AZ,34.99999999999999,475,166249.99999999997,58187.49999999999,0.35,on,2021,1,26,M,SF
2153,KOHL,1128299,W,AZ,AZ,45.0,475,213750.0,85500.0,0.4,on,2021,1,26,M,AF
2154,KOHL,1128299,W,AZ,AZ,45.0,475,213750.0,74812.5,0.35,on,2021,1,26,F,SF
2155,KOHL,1128299,W,AZ,AZ,45.0,325,146250.0,51187.5,0.35,on,2021,1,26,F,AF
2156,KOHL,1128299,W,AZ,AZ,50.000000000000014,275,137500.00000000003,41250.00000000001,0.3,on,2021,1,26,M,AP
2157,KOHL,1128299,W,AZ,AZ,45.0,475,213750.0,53437.5,0.25,on,2021,1,26,F,AP
2158,KOHL,1128299,W,AZ,AZ,34.99999999999999,525,183750.0,64312.49999999999,0.35,on,2021,2,26,M,SF
2159,KOHL,1128299,W,AZ,AZ,45.0,425,191250.0,76500.0,0.4,on,2021,2,26,M,AF
2160,KOHL,1128299,W,AZ,AZ,45.0,425,191250.0,66937.5,0.35,on,2021,2,26,F,SF
2161,KOHL,1128299,W,NM,NM,45.0,275,123750.0,43312.5,0.35,on,2021,2,26,F,AF
2162,KOHL,1128299,W,NM,NM,50.000000000000014,200,100000.00000000004,30000.000000000007,0.3,on,2021,2,26,M,AP
2163,KOHL,1128299,W,NM,NM,45.0,400,180000.0,45000.0,0.25,on,2021,2,26,F,AP
2164,KOHL,1128299,W,NM,NM,45.0,550,247500.0,86625.0,0.35,on,2021,3,25,M,SF
2165,KOHL,1128299,W,NM,NM,55.00000000000001,400,220000.00000000003,88000.00000000001,0.4,on,2021,3,25,M,AF
2166,KOHL,1128299,W,NM,NM,55.00000000000001,400,220000.00000000003,77000.0,0.35,on,2021,3,25,F,SF
2167,KOHL,1128299,W,NM,NM,55.00000000000001,275,151250.00000000003,52937.50000000001,0.35,on,2021,3,25,F,AF
2168,KOHL,1128299,W,NM,NM,60.00000000000001,175,105000.0,31500.000000000004,0.3,on,2021,3,25,M,AP
2169,KOHL,1128299,W,NM,NM,55.00000000000001,375,206250.00000000003,51562.50000000001,0.25,on,2021,3,25,F,AP
2170,KOHL,1128299,W,NM,NM,55.00000000000001,550,302500.00000000006,105875.0,0.35,on,2021,4,26,M,SF
2171,KOHL,1128299,W,NM,NM,60.00000000000001,350,210000.00000000003,84000.00000000001,0.4,on,2021,4,26,M,AF
2172,KOHL,1128299,W,NM,NM,60.00000000000001,400,240000.00000000003,84000.0,0.35,on,2021,4,26,F,SF
2173,KOHL,1128299,W,NM,NM,55.00000000000001,300,165000.00000000003,57750.00000000001,0.35,on,2021,4,26,F,AF
2174,KOHL,1128299,W,NM,NM,60.00000000000001,200,120000.0,36000.0,0.3,on,2021,4,26,M,AP
2175,KOHL,1128299,W,NM,NM,75.00000000000001,375,281250.00000000006,70312.50000000001,0.25,on,2021,4,26,F,AP
2176,KOHL,1128299,W,NM,NM,55.00000000000001,575,316250.00000000006,110687.5,0.35,on,2021,5,27,M,SF
2177,KOHL,1128299,W,NM,NM,60.00000000000001,425,255000.00000000003,102000.0,0.4,on,2021,5,27,M,AF
2178,KOHL,1128299,W,NM,NM,60.00000000000001,450,270000.00000000006,94500.0,0.35,on,2021,5,27,F,SF
2179,KOHL,1128299,W,NM,NM,55.00000000000001,350,192500.00000000003,67375.0,0.35,on,2021,5,27,F,AF
2180,KOHL,1128299,W,NM,NM,60.00000000000001,250,150000.00000000003,45000.00000000001,0.3,on,2021,5,27,M,AP
2181,KOHL,1128299,W,NM,NM,75.00000000000001,425,318750.00000000006,79687.50000000001,0.25,on,2021,5,27,F,AP
2182,KOHL,1128299,W,NM,NM,55.00000000000001,700,385000.00000000006,134750.0,0.35,on,2021,6,26,M,SF
2183,KOHL,1128299,W,NM,NM,60.00000000000001,550,330000.00000000006,132000.00000000003,0.4,on,2021,6,26,M,AF
2184,KOHL,1128299,W,NM,NM,60.00000000000001,550,330000.00000000006,115500.0,0.35,on,2021,6,26,F,SF
2185,KOHL,1128299,W,NM,NM,55.00000000000001,425,233750.00000000003,81812.5,0.35,on,2021,6,26,F,AF
2186,KOHL,1128299,W,NM,NM,60.00000000000001,300,180000.00000000003,54000.00000000001,0.3,on,2021,6,26,M,AP
2187,KOHL,1128299,W,NM,NM,75.00000000000001,600,450000.00000000006,112500.0,0.25,on,2021,6,26,F,AP
2188,KOHL,1128299,W,NM,NM,55.00000000000001,750,412500.00000000006,144375.0,0.35,on,2021,7,25,M,SF
2189,KOHL,1128299,W,NM,NM,60.00000000000001,600,360000.00000000006,144000.00000000003,0.4,on,2021,7,25,M,AF
2190,KOHL,1128299,W,NM,NM,60.00000000000001,550,330000.00000000006,115500.0,0.35,on,2021,7,25,F,SF
2191,KOHL,1128299,W,NM,NM,55.00000000000001,450,247500.00000000003,86625.0,0.35,on,2021,7,25,F,AF
2192,KOHL,1128299,W,NM,NM,60.00000000000001,500,300000.00000000006,90000.00000000001,0.3,on,2021,7,25,M,AP
2193,KOHL,1128299,W,NM,NM,75.00000000000001,500,375000.00000000006,93750.0,0.25,on,2021,7,25,F,AP
2194,KOHL,1128299,W,NM,NM,60.00000000000001,700,420000.00000000006,147000.0,0.35,on,2021,8,26,M,SF
2195,KOHL,1128299,W,NM,NM,65.00000000000001,650,422500.0000000001,169000.00000000006,0.4,on,2021,8,26,M,AF
2196,KOHL,1128299,W,NM,NM,60.00000000000001,525,315000.00000000006,110250.0,0.35,on,2021,8,26,F,SF
2197,KOHL,1128299,W,NM,NM,60.00000000000001,475,285000.00000000006,99750.0,0.35,on,2021,8,26,F,AF
2198,KOHL,1128299,W,NM,NM,70.0,475,332500.0,99750.0,0.3,on,2021,8,26,M,AP
2199,KOHL,1128299,W,NM,NM,75.00000000000001,450,337500.00000000006,84375.00000000001,0.25,on,2021,8,26,F,AP
2200,KOHL,1128299,W,NM,NM,50.000000000000014,625,312500.0000000001,109375.00000000004,0.35,on,2021,9,27,M,SF
2201,KOHL,1128299,W,NM,NM,55.000000000000014,625,343750.0000000001,137500.00000000006,0.4,on,2021,9,27,M,AF
2202,KOHL,1128299,W,NM,NM,50.000000000000014,475,237500.0000000001,83125.00000000001,0.35,on,2021,9,27,F,SF
2203,KOHL,1128299,W,NM,NM,50.000000000000014,425,212500.0000000001,74375.00000000001,0.35,on,2021,9,27,F,AF
2204,KOHL,1128299,W,NM,NM,60.00000000000001,425,255000.00000000003,76500.0,0.3,on,2021,9,27,M,AP
2205,KOHL,1128299,W,NM,NM,65.00000000000001,475,308750.00000000006,77187.50000000001,0.25,on,2021,9,27,F,AP
2206,KOHL,1128299,W,NM,NM,50.000000000000014,550,275000.00000000006,96250.0,0.35,on,2021,10,26,M,SF
2207,KOHL,1128299,W,NM,NM,55.000000000000014,550,302500.00000000006,121000.00000000004,0.4,on,2021,10,26,M,AF
2208,KOHL,1128299,W,NM,NM,50.000000000000014,375,187500.0000000001,65625.00000000001,0.35,on,2021,10,26,F,SF
2209,KOHL,1128299,W,NM,NM,50.000000000000014,350,175000.00000000006,61250.000000000015,0.35,on,2021,10,26,F,AF
2210,KOHL,1128299,W,NM,NM,60.00000000000001,325,195000.00000000003,58500.00000000001,0.3,on,2021,10,26,M,AP
2211,KOHL,1128299,W,NM,NM,75.00000000000001,375,281250.00000000006,70312.50000000001,0.25,on,2021,10,26,F,AP
2212,KOHL,1128299,W,NM,NM,60.00000000000001,550,330000.00000000006,115500.0,0.35,on,2021,11,26,M,SF
2213,KOHL,1128299,W,NM,NM,65.00000000000001,600,390000.00000000006,156000.00000000003,0.4,on,2021,11,26,M,AF
2214,KOHL,1128299,W,NM,NM,60.00000000000001,450,270000.00000000006,94500.0,0.35,on,2021,11,26,F,SF
2215,KOHL,1128299,W,NM,NM,60.00000000000001,425,255000.00000000003,89250.0,0.35,on,2021,11,26,F,AF
2216,KOHL,1128299,W,NM,NM,70.0,375,262500.0,78750.0,0.3,on,2021,11,26,M,AP
2217,KOHL,1128299,W,NM,NM,75.00000000000001,500,375000.00000000006,93750.0,0.25,on,2021,11,26,F,AP
2218,KOHL,1128299,W,NM,NM,60.00000000000001,700,420000.00000000006,147000.0,0.35,on,2021,12,25,M,SF
2219,KOHL,1128299,W,NM,NM,65.00000000000001,700,455000.0000000001,182000.0000000001,0.4,on,2021,12,25,M,AF
2220,SD,1128299,W,NM,NM,60.00000000000001,500,300000.00000000006,105000.0,0.35,on,2021,12,25,F,SF
2221,SD,1128299,W,NM,NM,60.00000000000001,500,300000.00000000006,105000.0,0.35,on,2021,12,25,F,AF
2222,SD,1128299,W,NM,NM,70.0,425,297500.0,89250.0,0.3,on,2021,12,25,M,AP
2223,SD,1128299,W,NM,NM,75.00000000000001,525,393750.00000000006,98437.5,0.25,on,2021,12,25,F,AP
2224,SD,1128299,W,NM,NM,29.999999999999996,450,134999.99999999997,53999.99999999999,0.4,on,2021,1,13,M,SF
2225,SD,1128299,W,NM,NM,40.0,450,180000.0,72000.0,0.4,on,2021,1,13,M,AF
2226,SD,1128299,W,NM,NM,40.0,450,180000.0,62999.99999999999,0.35,on,2021,1,13,F,SF
2227,SD,1128299,W,NM,NM,40.0,300,120000.0,48000.0,0.4,on,2021,1,13,F,AF
2228,SD,1128299,W,NM,NM,45.000000000000014,250,112500.00000000004,39375.00000000001,0.35,on,2021,1,13,M,AP
2229,SD,1128299,W,NM,NM,40.0,450,180000.0,45000.0,0.25,on,2021,1,13,F,AP
2230,SD,1128299,W,NM,NM,29.999999999999996,500,149999.99999999997,59999.99999999999,0.4,on,2021,2,13,M,SF
2231,SD,1128299,W,NM,NM,40.0,400,160000.0,64000.0,0.4,on,2021,2,13,M,AF
2232,SD,1128299,W,NM,NM,40.0,400,160000.0,56000.0,0.35,on,2021,2,13,F,SF
2233,SD,1128299,SE,GA,GA,40.0,250,100000.0,40000.0,0.4,on,2021,2,13,F,AF
2234,SD,1128299,SE,GA,GA,45.000000000000014,175,78750.00000000003,27562.500000000007,0.35,on,2021,2,13,M,AP
2235,SD,1128299,SE,GA,GA,40.0,375,150000.0,37500.0,0.25,on,2021,2,13,F,AP
2236,SD,1128299,SE,GA,GA,40.0,525,210000.0,84000.0,0.4,on,2021,3,12,M,SF
2237,SD,1128299,SE,GA,GA,50.0,375,187500.0,75000.0,0.4,on,2021,3,12,M,AF
2238,SD,1128299,SE,GA,GA,50.0,375,187500.0,65625.0,0.35,on,2021,3,12,F,SF
2239,SD,1128299,SE,GA,GA,50.0,250,125000.0,50000.0,0.4,on,2021,3,12,F,AF
2240,SD,1128299,SE,GA,GA,55.00000000000001,150,82500.00000000001,28875.000000000004,0.35,on,2021,3,12,M,AP
2241,SD,1128299,SE,GA,GA,50.0,350,175000.0,43750.0,0.25,on,2021,3,12,F,AP
2242,SD,1128299,SE,GA,GA,50.0,525,262500.0,105000.0,0.4,on,2021,4,13,M,SF
2243,SD,1128299,SE,GA,GA,55.00000000000001,325,178750.00000000003,71500.00000000001,0.4,on,2021,4,13,M,AF
2244,SD,1128299,SE,GA,GA,55.00000000000001,375,206250.00000000003,72187.5,0.35,on,2021,4,13,F,SF
2245,SD,1128299,SE,GA,GA,50.0,275,137500.0,55000.0,0.4,on,2021,4,13,F,AF
2246,SD,1128299,SE,GA,GA,55.00000000000001,175,96250.0,33687.5,0.35,on,2021,4,13,M,AP
2247,SD,1128299,SE,GA,GA,70.0,350,245000.0,61250.0,0.25,on,2021,4,13,F,AP
2248,SD,1128299,SE,GA,GA,50.0,550,275000.0,110000.0,0.4,on,2021,5,14,M,SF
2249,SD,1128299,SE,GA,GA,55.00000000000001,400,220000.00000000003,88000.00000000001,0.4,on,2021,5,14,M,AF
2250,SD,1128299,SE,GA,GA,55.00000000000001,425,233750.00000000003,81812.5,0.35,on,2021,5,14,F,SF
2251,SD,1128299,SE,GA,GA,50.0,325,162500.0,65000.0,0.4,on,2021,5,14,F,AF
2252,SD,1128299,SE,GA,GA,55.00000000000001,225,123750.0,43312.5,0.35,on,2021,5,14,M,AP
2253,SD,1128299,SE,GA,GA,70.0,400,280000.0,70000.0,0.25,on,2021,5,14,F,AP
2254,SD,1128299,SE,GA,GA,50.0,675,337500.0,135000.0,0.4,on,2021,6,13,M,SF
2255,SD,1128299,SE,GA,GA,55.00000000000001,525,288750.00000000006,115500.00000000004,0.4,on,2021,6,13,M,AF
2256,SD,1128299,SE,GA,GA,55.00000000000001,525,288750.00000000006,101062.5,0.35,on,2021,6,13,F,SF
2257,SD,1128299,SE,GA,GA,50.0,400,200000.0,80000.0,0.4,on,2021,6,13,F,AF
2258,SD,1128299,SE,GA,GA,55.00000000000001,275,151250.00000000003,52937.50000000001,0.35,on,2021,6,13,M,AP
2259,SD,1128299,SE,GA,GA,70.0,575,402500.0,100625.0,0.25,on,2021,6,13,F,AP
2260,SD,1128299,SE,GA,GA,50.0,725,362500.0,145000.0,0.4,on,2021,7,12,M,SF
2261,SD,1128299,SE,GA,GA,55.00000000000001,575,316250.00000000006,126500.00000000004,0.4,on,2021,7,12,M,AF
2262,SD,1128299,SE,GA,GA,55.00000000000001,525,288750.00000000006,101062.5,0.35,on,2021,7,12,F,SF
2263,SD,1128299,SE,GA,GA,50.0,425,212500.0,85000.0,0.4,on,2021,7,12,F,AF
2264,SD,1128299,SE,GA,GA,55.00000000000001,475,261250.00000000003,91437.5,0.35,on,2021,7,12,M,AP
2265,SD,1128299,SE,GA,GA,70.0,475,332500.0,83125.0,0.25,on,2021,7,12,F,AP
2266,SD,1128299,SE,GA,GA,55.00000000000001,675,371250.00000000006,148500.00000000003,0.4,on,2021,8,13,M,SF
2267,SD,1128299,SE,GA,GA,60.00000000000001,625,375000.00000000006,150000.00000000003,0.4,on,2021,8,13,M,AF
2268,SD,1128299,SE,GA,GA,55.00000000000001,500,275000.00000000006,96250.0,0.35,on,2021,8,13,F,SF
2269,SD,1128299,SE,GA,GA,55.00000000000001,450,247500.00000000003,99000.0,0.4,on,2021,8,13,F,AF
2270,SD,1128299,SE,GA,GA,65.0,450,292500.0,102375.0,0.35,on,2021,8,13,M,AP
2271,SD,1128299,SE,GA,GA,70.0,425,297500.0,74375.0,0.25,on,2021,8,13,F,AP
2272,SD,1128299,SE,GA,GA,45.000000000000014,600,270000.00000000006,108000.00000000004,0.4,on,2021,9,14,M,SF
2273,SD,1128299,SE,GA,GA,50.000000000000014,600,300000.00000000006,120000.00000000004,0.4,on,2021,9,14,M,AF
2274,SD,1128299,SE,GA,GA,45.000000000000014,450,202500.0000000001,70875.00000000001,0.35,on,2021,9,14,F,SF
2275,SD,1128299,SE,GA,GA,45.000000000000014,400,180000.00000000006,72000.00000000003,0.4,on,2021,9,14,F,AF
2276,SD,1128299,SE,GA,GA,55.00000000000001,400,220000.00000000003,77000.0,0.35,on,2021,9,14,M,AP
2277,SD,1128299,SE,GA,GA,60.00000000000001,450,270000.00000000006,67500.00000000001,0.25,on,2021,9,14,F,AP
2278,SD,1128299,SE,GA,GA,45.000000000000014,525,236250.0000000001,94500.00000000004,0.4,on,2021,10,13,M,SF
2279,SD,1128299,SE,GA,GA,50.000000000000014,525,262500.00000000006,105000.00000000004,0.4,on,2021,10,13,M,AF
2280,SD,1128299,SE,GA,GA,45.000000000000014,350,157500.00000000006,55125.000000000015,0.35,on,2021,10,13,F,SF
2281,SD,1128299,SE,GA,GA,45.000000000000014,325,146250.00000000006,58500.00000000003,0.4,on,2021,10,13,F,AF
2282,SD,1128299,SE,GA,GA,55.00000000000001,300,165000.00000000003,57750.00000000001,0.35,on,2021,10,13,M,AP
2283,SD,1128299,SE,GA,GA,70.0,350,245000.0,61250.0,0.25,on,2021,10,13,F,AP
2284,SD,1128299,SE,GA,GA,55.00000000000001,525,288750.00000000006,115500.00000000004,0.4,on,2021,11,13,M,SF
2285,SD,1128299,SE,GA,GA,60.00000000000001,575,345000.00000000006,138000.00000000003,0.4,on,2021,11,13,M,AF
2286,SD,1128299,SE,GA,GA,55.00000000000001,425,233750.00000000003,81812.5,0.35,on,2021,11,13,F,SF
2287,SD,1128299,SE,GA,GA,55.00000000000001,400,220000.00000000003,88000.00000000001,0.4,on,2021,11,13,F,AF
2288,SD,1128299,SE,GA,GA,65.0,350,227500.0,79625.0,0.35,on,2021,11,13,M,AP
2289,SD,1128299,SE,GA,GA,70.0,475,332500.0,83125.0,0.25,on,2021,11,13,F,AP
2290,SD,1128299,SE,GA,GA,55.00000000000001,675,371250.00000000006,148500.00000000003,0.4,on,2021,12,12,M,SF
2291,SD,1128299,SE,GA,GA,60.00000000000001,675,405000.00000000006,162000.00000000003,0.4,on,2021,12,12,M,AF
2292,FL,1128299,SE,GA,GA,55.00000000000001,475,261250.00000000003,91437.5,0.35,on,2021,12,12,F,SF
2293,FL,1128299,SE,GA,GA,55.00000000000001,475,261250.00000000003,104500.0,0.4,on,2021,12,12,F,AF
2294,FL,1128299,SE,GA,GA,65.0,400,260000.0,91000.0,0.35,on,2021,12,12,M,AP
2295,FL,1128299,SE,GA,GA,70.0,500,350000.0,87500.0,0.25,on,2021,12,12,F,AP
2296,FL,1185732,SE,GA,GA,40.0,1025,410000.0,184500.0,0.45,on,2021,1,9,M,SF
2297,FL,1185732,SE,GA,GA,40.0,825,330000.0,115500.0,0.35,on,2021,1,9,M,AF
2298,FL,1185732,SE,GA,GA,30.000000000000004,825,247500.00000000003,61875.00000000001,0.25,on,2021,1,9,F,SF
2299,FL,1185732,SE,GA,GA,35.0,675,236250.0,70875.0,0.3,on,2021,1,9,F,AF
2300,FL,1185732,SE,GA,GA,50.0,725,362500.0,126875.0,0.35,on,2021,1,9,M,AP
2301,FL,1185732,SE,GA,GA,40.0,825,330000.0,165000.0,0.5,on,2021,1,9,F,AP
2302,FL,1185732,SE,GA,GA,40.0,1075,430000.0,193500.0,0.45,on,2021,2,7,M,SF
2303,FL,1185732,SE,GA,GA,40.0,725,290000.0,101500.0,0.35,on,2021,2,7,M,AF
2304,FL,1185732,SE,GA,GA,30.000000000000004,775,232500.00000000003,58125.00000000001,0.25,on,2021,2,7,F,SF
2305,FL,1185732,SE,SC,SC,35.0,625,218750.0,65625.0,0.3,on,2021,2,7,F,AF
2306,FL,1185732,SE,SC,SC,50.0,700,350000.0,122500.0,0.35,on,2021,2,7,M,AP
2307,FL,1185732,SE,SC,SC,35.0,800,280000.0,140000.0,0.5,on,2021,2,7,F,AP
2308,FL,1185732,SE,SC,SC,35.0,1020,357000.0,160650.0,0.45,on,2021,3,5,M,SF
2309,FL,1185732,SE,SC,SC,35.0,700,245000.0,85750.0,0.35,on,2021,3,5,M,AF
2310,FL,1185732,SE,SC,SC,25.0,725,181250.0,45312.5,0.25,on,2021,3,5,F,SF
2311,FL,1185732,SE,SC,SC,29.999999999999996,575,172499.99999999997,51749.99999999999,0.3,on,2021,3,5,F,AF
2312,FL,1185732,SE,SC,SC,45.00000000000001,625,281250.00000000006,98437.5,0.35,on,2021,3,5,M,AP
2313,FL,1185732,SE,SC,SC,35.0,725,253750.0,126875.0,0.5,on,2021,3,5,F,AP
2314,FL,1185732,SE,SC,SC,35.0,975,341250.0,153562.5,0.45,on,2021,4,6,M,SF
2315,FL,1185732,SE,SC,SC,35.0,675,236250.0,82687.5,0.35,on,2021,4,6,M,AF
2316,FL,1185732,SE,SC,SC,25.0,675,168750.0,42187.5,0.25,on,2021,4,6,F,SF
2317,FL,1185732,SE,SC,SC,29.999999999999996,600,179999.99999999997,53999.99999999999,0.3,on,2021,4,6,F,AF
2318,FL,1185732,SE,SC,SC,50.0,625,312500.0,109375.0,0.35,on,2021,4,6,M,AP
2319,FL,1185732,SE,SC,SC,40.0,775,310000.0,155000.0,0.5,on,2021,4,6,F,AP
2320,FL,1185732,SE,SC,SC,50.0,1045,522500.0,235125.0,0.45,on,2021,5,5,M,SF
2321,FL,1185732,SE,SC,SC,50.0,750,375000.0,131250.0,0.35,on,2021,5,5,M,AF
2322,FL,1185732,SE,SC,SC,45.0,725,326250.0,81562.5,0.25,on,2021,5,5,F,SF
2323,FL,1185732,SE,SC,SC,45.0,675,303750.0,91125.0,0.3,on,2021,5,5,F,AF
